user,tanggal,bahasa,isi,polarity,sentiment
381171634,2022-03-26 00:34:40+00:00,en,We watched Turning Red tonight and it was adorable. The backlash from the mouth breathers looks even sillier now.,0.25,positif
1276200791406194688,2022-03-26 00:34:31+00:00,en,Turning Red is hitting all the right and wrong feels right now,0.01785714285714285,positif
1407891662567731201,2022-03-26 00:34:09+00:00,en,It’s a week later and I’m still on high after watching Turning Red with all that marvellous T1D representation. So amazing!,0.19000000000000003,positif
560384870,2022-03-26 00:34:02+00:00,en,@kaylavision @Jade_Cargill Omg I loved you in Turning Red,0.35,positif
1421750831506919424,2022-03-26 00:33:54+00:00,en,"Ok, so, I wanted to watch that new turning red movie that's now all over my recommended page on YouTube but for some reason you HAVE to have Disney+ to watch it.... why? Why cant i just buy a digital or physical copy of the movie? This makes no sense to me https://t.co/U2261l1sVK",0.12727272727272726,positif
1480548178860589057,2022-03-26 00:33:44+00:00,en,i also imagine that in more dangerous situations or high stress moments the body manages to completly skip transforming and just..poofs into TEH wolf form- kinda like👁👁in  turning  red they  Just  poof  however  doign  that  is  very  uncommon,0.09000000000000002,positif
951940565096157185,2022-03-26 00:33:23+00:00,en,This scene walked so Turning Red could run https://t.co/U80ryRNDre,0.0,netral
2645213199,2022-03-26 00:32:56+00:00,en,Me watching Turning Red for the second time https://t.co/bY0WKg0RCZ,0.0,netral
1384489213920428033,2022-03-26 00:32:34+00:00,en,"Characters named Red according to people
- Red as in Turning Red Panda
- Red Savarin the french
- Red Son from Monkie Kid
- Red from Pokemon 
- Red from Angry Birds
Are there any more reds we need to know https://t.co/rU7a6wOZFJ",-0.05,negatif
454399786,2022-03-26 00:32:10+00:00,en,@ferlop89 Estoy pendiente del feedback de esa y Turning Red 🧐 Full report by Monday EOD 😂😂 avea,0.175,positif
1212689384,2022-03-26 00:31:39+00:00,en,1. Turning Red (atm) https://t.co/UBTrvMpiyz,0.0,netral
1086818519159898112,2022-03-26 00:31:34+00:00,en,@tipsygws Turning Red,0.0,netral
3300922546,2022-03-26 00:30:54+00:00,en,@UnemployedEng Watching Turning Red for the tenth time,0.0,netral
19272379,2022-03-26 00:30:45+00:00,en,"My daughter has never had the ability to sit still and pay attention to any movie, but never looked away for a second during Turning Red, so theres that. 👍🏻👍🏻",0.0,netral
629007862,2022-03-26 00:30:26+00:00,en,"""Local man Terrance Matthews has reported to his friends that he couldn’t relate to Turning Red’s main character while still deeply relating to Luke Skywalker from Star Wars."" 😂#TurningRed  https://t.co/h5mM1Q9N4l",0.041666666666666664,positif
928077420967682048,2022-03-26 00:29:21+00:00,en,just watched turning red and oh my god /pos,0.0,netral
771880978679754752,2022-03-26 00:29:04+00:00,en,we finally watched turning red and i really don’t understand why so many people had a problem with it lmao,0.25999999999999995,positif
14873791,2022-03-26 00:29:01+00:00,en,“turning red” is perfect. 🥹 https://t.co/bwMFMJUyEv,0.5,positif
4419061523,2022-03-26 00:28:41+00:00,en,"i couldn't get through Turning Red

but only because I kept rewinding to watch the ten second portion where the dad was cooking food
it's so beautiful",0.2125,positif
18166572,2022-03-26 00:28:32+00:00,en,I don’t think I can express to you how much I fucking love Turning Red,0.25,positif
60498728,2022-03-26 00:28:06+00:00,en,"So we just going to ignore the fact that people refuse to let their kids watch turning red but all the dads are taking their kids to see the new Batman &amp; opening credit is murder 
Anyone? Anyone?",0.06818181818181818,positif
31069745,2022-03-26 00:28:01+00:00,en,I guess you could call Turning Red a “period piece” 🤣,0.0,netral
1406819844176158720,2022-03-26 00:27:59+00:00,en,"About to start my first movie night in my Discord server! Come watch Turning Red with us :)

https://t.co/iM16idhc9g",0.125,positif
1261875445126987777,2022-03-26 00:27:49+00:00,en,turning red is amazing and it's story is the same. my adhd basically means i can't sit and watch a movie but i finished turning red in one sitting (obvious pauses for going to the restroom),0.057500000000000016,positif
4845821127,2022-03-26 00:27:29+00:00,en,Turning Red in a nutshell: https://t.co/Z1mcJUBs5Y,0.0,netral
23244617,2022-03-26 00:27:29+00:00,en,Rainier got the filthiest driving maneuvers. This man 4 cars back just hit the turn lane to go through this light turning red because the person in front stopped entirely too early. I love it,0.2,positif
883339591490695170,2022-03-26 00:27:10+00:00,en,"@TheEliKlein 100% agree. They may even end up turning some ""safe blue"" districts red for the first time in years.",0.1875,positif
1098763991718002689,2022-03-26 00:26:26+00:00,en,Turning Red  📺 🔁,0.0,netral
1242546663027286022,2022-03-26 00:26:00+00:00,en,Turning red my beloved,0.35,positif
38764733,2022-03-26 00:25:57+00:00,en,Why y’all ain’t tell me Turning Red was set in 2002? I love it already 😍,0.25,positif
1037845026448060417,2022-03-26 00:25:38+00:00,en,Tiktok always coming in clutch with the movie lives lmaoo. Saw jjk 0 yesterday and now someone playing turning red😭 They be playing other movies which it got me into watching stuff again. So I’ve been watching anime and I mean actually binging :’),-0.10416666666666667,negatif
1299707700339707906,2022-03-26 00:25:26+00:00,en,i watched turning red and i've been crying for ages from how much i related to mei :((((((,0.0,netral
1282913123599560704,2022-03-26 00:25:12+00:00,en,@deguabine omg turning red irl,0.0,netral
153644400,2022-03-26 00:25:03+00:00,en,The only thing that I didn’t like about Turning Red? The amount of Torontonians mispronouncing Toronto. The 2nd “T” is silent.,0.0,netral
1498489324555280389,2022-03-26 00:24:58+00:00,en,@glitterglueplus GOD! Turning Red was amazing!!,0.30000000000000004,positif
50010512,2022-03-26 00:24:32+00:00,en,Next up. Turning Red.,0.0,netral
1426663690435133440,2022-03-26 00:24:10+00:00,en,"@Samuel_Sith Turning red without text  by TheJurassicDragon on @DeviantArt
https://t.co/LY7oYoFk8A",0.0,netral
2660836374,2022-03-26 00:24:05+00:00,en,Showing my mom Turning Red lol,0.4,positif
964415689355288576,2022-03-26 00:24:02+00:00,en,"I don’t get why there was so much ""hate"" on Turning Red. I absolutely LOVED the movie.",-0.03333333333333336,negatif
1483300249519017984,2022-03-26 00:23:58+00:00,en,@hyu6nz ke es turning red,0.0,netral
1419381933553987584,2022-03-26 00:23:28+00:00,en,we watchin turning red LETS GO!!,0.0,netral
1446256598813339648,2022-03-26 00:23:21+00:00,en,"The Asian Character of the day is Priya Dewan/Mangal from Turning Red!
She is Indian! https://t.co/Kon5n96qQJ",0.0,netral
466461678,2022-03-26 00:23:02+00:00,en,I’m a 39 y/o dood watching Turning Red and I’m DYING 😂😂😂. The Fanfic Scandal. Oh no. Ohhh noooo 🤣🤣🤣,0.0,netral
1456000108936548357,2022-03-26 00:22:59+00:00,en,@wandascazo HOWDY BUBS ❤ how are you doing? Have you seen turning red yet? 😁,0.0,netral
1447428433458262020,2022-03-26 00:22:47+00:00,en,"i need to watch bridgerton s2, turning red, theadamsproject, the oscar nominated movies and driving home 2 u but i have 2 assessments due im so",-0.0625,negatif
2420084796,2022-03-26 00:22:44+00:00,en,TURNING RED TODAY I AM EXCITE,0.0,netral
1481235024284426243,2022-03-26 00:22:40+00:00,en,"DS plus era Pixar ranking

4. Onward
3. Turning Red
2. Luca
1. Soul",0.0,netral
18012341,2022-03-26 00:22:32+00:00,en,"@KaitlynSchiess @SkyeJethani If it helps, I was way more bored at LOTR than Turning Red.",-0.25,negatif
10057202,2022-03-26 00:22:24+00:00,en,Turning Red wasn't really for me but I thought it was sweet and good,0.3125,positif
175666723,2022-03-26 00:22:18+00:00,en,TURNING RED patron watch party is tomorrow (Saturday) at 7pm PDT on Discord! Looking forward to seeing this. https://t.co/vvQ26MJjpV https://t.co/AQT6COoNCt,0.0,netral
1507493663890456587,2022-03-26 00:21:28+00:00,en,"@MelodicBlades She felt the bards lips pressed against her cheek. Her face slightly turning red as she wasn't prepared for the sudden tease.

""Well maybe you won't have to wait much longer then~""",0.008333333333333338,positif
845699053635751936,2022-03-26 00:21:16+00:00,en,Turning Red Ending : Ming vs Mei 1080HD https://t.co/xbbUdjSj5K via @YouTube,0.0,netral
3115359010,2022-03-26 00:21:15+00:00,en,"@midimayo i heard a lot of good things about turning red!!! im planning on watching it soon, thank u :D",0.35,positif
18205068,2022-03-26 00:21:10+00:00,en,"@AdeleScalia I feel like Luca was made by people who really understood what youth is, and Turning Red was made by people who don't know anything more than their memories of their own youth.",0.1,positif
1215457755131195398,2022-03-26 00:21:08+00:00,en,por fin me estoy viendo turning red and i feel so seen que peli tan bonita aaaaaaaaaaaaaaaaaa 💖💓💗💓💖💓💖💓,0.0,netral
868079803907399681,2022-03-26 00:20:57+00:00,en,Turning Red is a solid film!!!!,0.0,netral
1077921307914756097,2022-03-26 00:20:19+00:00,en,@1024hoe turning red LOL,0.4,positif
1337913114000580612,2022-03-26 00:20:11+00:00,en,should i watch turning red,0.0,netral
20790316,2022-03-26 00:20:08+00:00,en,I loved every second of Turning Red,0.2333333333333333,positif
1342045321333903360,2022-03-26 00:19:58+00:00,en,i absolutely love turning red's attention to detail. considering this took place in the early 2000's fresh prince would be still pretty talked about https://t.co/yXssgIlAld,0.22999999999999998,positif
1069722187853164546,2022-03-26 00:19:54+00:00,en,I don’t know why but turning red impacted me a lot more than encanto did,0.0,netral
1107402222009241600,2022-03-26 00:19:50+00:00,en,Why is it funny that I am watching Turning Red and being distracted from playing Tomodachi Life?,0.125,positif
1095493571816443904,2022-03-26 00:19:21+00:00,en,"no because it takes every cell in me not to sob at the ending of turning red the first time I was like bawling and the second I watched with my mom and I had to control the voice cracks and the third I could barely talk to my roommate

I just never thought we'd make it this far",0.06666666666666667,positif
749039284364013568,2022-03-26 00:18:52+00:00,en,@angelno1010 I just watched Turning Red recently and it was really good :0c,0.35,positif
712400265555664897,2022-03-26 00:18:29+00:00,en,proud of you rockstar &lt;33 see you in july x #cosigetbutterflies (sorry im late i was watching turning red lol) https://t.co/9gL4F3U5xn,0.16,positif
788298002662301696,2022-03-26 00:17:35+00:00,en,"Omg, still can’t believe Disney built an entire city for Turning Red🤩 https://t.co/bVqGnJlCGM",0.0,netral
1191919081949192193,2022-03-26 00:17:20+00:00,en,"Bro, turning red is just a movie about a girl being a furry change my mind",0.0,netral
452434407,2022-03-26 00:16:53+00:00,en,watching turning red,0.0,netral
1493010767226236928,2022-03-26 00:16:51+00:00,en,"@letterboxd Glad they didnt use em. My Neighbor Toronto doesnt rlly make sense. Yes, its set in that city and a character in and of itself but not profound enough to make the title abt it when the story doesnt focus too much on the setting as opposed to the theme of ‘Turning Red’.",0.15666666666666668,positif
722214330285092865,2022-03-26 00:16:43+00:00,en,@ATaragashi La de Turning Red????,0.0,netral
1425208439492562951,2022-03-26 00:16:19+00:00,en,Ow it's definitely NOT altseason. Lots of red. The longer im in crypto the more im turning into a btc maxi.,0.0,netral
756643778916519936,2022-03-26 00:15:45+00:00,en,Finally saw turning red and it was so cute!!!,0.16666666666666666,positif
1259995615792115714,2022-03-26 00:15:11+00:00,en,"19. Turning red (2022)
Dir: Domee Shi https://t.co/7dTfrWzBDF",0.0,netral
340415565,2022-03-26 00:14:29+00:00,en,Turning Red (2022) https://t.co/2m60aGuBBc,0.0,netral
1278767300,2022-03-26 00:14:10+00:00,en,@rirojin Indeed!! 🥲 (And I just wanted an excuse to find a Turning Red gif 😂🥰) https://t.co/n8fRB46pui,-0.025,negatif
1448145558535741443,2022-03-26 00:13:30+00:00,en,@convomf rate 1-10 kartun turning red,0.0,netral
1316850887277637642,2022-03-26 00:13:10+00:00,en,"The backlash to Pixar’s “Turning Red” is ridiculous.

It’s also the reason a woman, who was probably in her 50s, looked at me in a checkout line &amp; said, “My husband would never.”

Never what, you ask?

Buy tampons, for her or any woman.

Society needs to drop the fucking shame.",-0.3111111111111111,negatif
855628438551412736,2022-03-26 00:12:57+00:00,en,"do u have any movies u wanna watch? — mmhm! turning red and encanto has been cycling around my tiktok fyp lately but i haven't gotten the time to watch them, cruella is on the list too as i was on my peak business when it came out… https://t.co/zlphuoZ6hS",-0.16666666666666666,negatif
1500659916306006022,2022-03-26 00:12:44+00:00,en,"@amandabb__ Did you notice that Turning Red and Encanto have the same core idea, family is important?",0.2,positif
254795091,2022-03-26 00:12:39+00:00,en,"NGL the song from turning red slaps 

https://t.co/59alil5N3m",0.0,netral
1492596954790084610,2022-03-26 00:12:33+00:00,en,its official my Persona can turn into my Fursona a la Turning Red. https://t.co/LSbLPaUPfY,0.0,netral
1507482231698345986,2022-03-26 00:12:14+00:00,en,Turning Red [YTP] but actually funny https://t.co/U88XlQoesj via @YouTube,0.125,positif
132201425,2022-03-26 00:11:34+00:00,en,GODDAMMIT TURNING RED WHY YOU DO ME LIKE THAT,0.0,netral
399485081,2022-03-26 00:11:18+00:00,en,Turning (PRODUCT)ᴿᴱᴰ,0.0,netral
1411393917870698503,2022-03-26 00:10:57+00:00,en,if i had to say one criticism about turning red it would be that it’s unrealistic that the girls to get tickets to the 4town concert so easily. you expect me to believe they weren’t sold out the second the concert was announced,-0.016666666666666663,negatif
4144037621,2022-03-26 00:10:37+00:00,en,I just got two tickets for turning left on red and it cost me $350,0.0,netral
1437607605271085060,2022-03-26 00:10:18+00:00,en,WE'RE WATCHING TURNING RED IN MY SERVER AND THEY KEEP COMPARING ME TO THE MAIN PROTAGONIST MEILIN LEE. GHCGFIUF??,0.08333333333333333,positif
884898494766624768,2022-03-26 00:09:25+00:00,en,BRUHDJCBNDXB me sucking the tears back into my eyes while watching turning red so i don’t embarrass myself,0.0,netral
1348438715425701898,2022-03-26 00:09:10+00:00,en,JUST WATCHED TURNING RED OMG OMGG,0.0,netral
1407738995048521730,2022-03-26 00:08:35+00:00,en,@mustachrryluv NO@LMFAOOOO i was watching turning red😭,0.0,netral
1472451691,2022-03-26 00:08:22+00:00,en,"@nobuhojimichaan pretty sure it was you. lol

Oh and dunno if you'll end up watching ""Turning Red"", but it has relevance to what I said before about my ""darkness"" being a valid part of my whole.

Anyway, take care 🙏 https://t.co/tvVSUD8GfE",0.35,positif
3386315369,2022-03-26 00:08:21+00:00,en,I have finished Turning Red. I am a mess,-0.0875,negatif
87173449,2022-03-26 00:07:30+00:00,en,"Gonna do a Minecraft stream after we finish watching Turning Red!!

So be on the lookout for me tweeting about being Live~

Catch wait to have late night Nether shenanigans~ 😈😈😈",-0.05454545454545454,negatif
1466075999511232522,2022-03-26 00:07:25+00:00,en,Bro I finally watched turning red and I still don't understand how this whole fucking family was able to turn into pandas without the government interferring and putting them in like area 51 or some shit,-0.016666666666666663,negatif
938940471128162304,2022-03-26 00:06:55+00:00,en,"@GeorgeOD_ they called a new jack swing track from turning red a ""sonic cd song"" what you expect",0.06818181818181818,positif
54996438,2022-03-26 00:06:27+00:00,en,just watched turning red it was so good aw,0.35,positif
2172404838,2022-03-26 00:06:09+00:00,en,turning red was incredible omg,0.45,positif
10543592,2022-03-26 00:06:06+00:00,en,Is this Turning Red https://t.co/In3tBYmwHt,0.0,netral
72995844,2022-03-26 00:05:51+00:00,en,✨watch big budget movies created/made by real women of color like turning red to amplify our voices in the industry AND to show big brands incentive to create opportunities in direction and production in more big movies to creatives from marginalized cultures✨,0.04,positif
1140777320917213185,2022-03-26 00:05:26+00:00,en,fuck it. turning red the cutest pixar movie no kizzy.,-0.2,negatif
2649988069,2022-03-26 00:05:24+00:00,en,"@GhibliBlog Don't know if you've seen Turning Red yet, but I noticed some similarities with its expressionism to Paku-San's work in Jarinko Chie and Only Yesterday. Would be interested to hear your thoughts on it.",0.125,positif
2944184572,2022-03-26 00:05:05+00:00,en,Just watched Turning Red and absolutely SOBBED. It was so good.,0.3,positif
1411461247292301312,2022-03-26 00:03:51+00:00,en,Watch them make turning red 2 and this guys in it https://t.co/blNH4rddG3,0.0,netral
1294730554882043904,2022-03-26 00:02:32+00:00,en,me talking my parents into taking me to target for tampons but in reality i want to look at turning red merch,0.0,netral
786363888002473984,2022-03-26 00:02:26+00:00,en,@WalkerInBoston I almost got hit twice yesterday walking on Albany st near Boston Medical by cars illegally turning right on red at Mass ave and east Concord st. I had the walk signal both times. @MayorWu @bostonpolice it’s time to increase enforcement! https://t.co/4IJm3Pd3Cj,-0.022857142857142864,negatif
925895691540447232,2022-03-26 00:01:52+00:00,en,@strfanw @CNBCFastMoney @timseymour @grassosteve @petenajarian If your green isn't turning red you're doing it wrong,-0.2333333333333333,negatif
1426706268949991427,2022-03-26 00:01:50+00:00,en,U Know What's Up (From Disney and Pixar's Turning Red) https://t.co/nWbvlw3yR2 via @YouTube,0.0,netral
1348646520082624513,2022-03-26 00:01:46+00:00,en,nvm im seeing turning red tomorrow 😅 https://t.co/lppHX6oDGF,0.0,netral
1190591519134109697,2022-03-26 00:01:12+00:00,en,I want to watch “Turning Red” with him 😕,0.0,netral
1433163335114100737,2022-03-26 00:00:42+00:00,en,Im literally Abby in Turning red. From the ombre hair to the short petite height and 4d character. 💀🤡,0.0,netral
1391483559853051904,2022-03-26 00:00:38+00:00,en,turning red was effing adorable wtf,-0.125,negatif
846165503634694144,2022-03-26 00:00:20+00:00,en,i'm finally watching turning red 😍,0.0,netral
19685086,2022-03-26 00:00:12+00:00,en,@CarlaWVTM13 Turning Red!,0.0,netral
968540177688805376,2022-03-26 00:00:11+00:00,en,"Turning Red - wonderfully unique

Utilizing a fantastical premise to explore the very real and complicated journey of adolescence, Turning Red is a vibrant coming of age tale that balances abstract ideas with an entertaining and familiar world. It's Pixar's best since Coco. https://t.co/DFkZcrgPvy",0.20833333333333331,positif
1095431177622773762,2022-03-26 00:00:08+00:00,en,FINISHING the Turning Red Fanart! ❤️🐼✨ https://t.co/GCjHbVX7NX,0.0,netral
703726534,2022-03-25 23:59:50+00:00,en,i’m glad they went with turning red because these are awful 😭 https://t.co/w2SWv3pmPL,-0.16666666666666666,negatif
2424048762,2022-03-25 23:59:49+00:00,en,"my plan is to watch Encanto and Turning Red for the first time this weekend. 

and start Bridgerton season 2.",0.125,positif
249456007,2022-03-25 23:59:22+00:00,en,How were people mad about Turning Red that scene was like 5 seconds long,-0.16875,negatif
1330350751240089601,2022-03-25 23:58:56+00:00,en,Watching turning red!,0.0,netral
52458924,2022-03-25 23:58:44+00:00,en,Turning Red is the new Encanto.,0.06818181818181818,positif
1233049280128176130,2022-03-25 23:58:44+00:00,en,"Can’t decide if I want to watch Turning Red on Disney Plus, Winning Time :The Rise of the Lakers Dynasty on HBO or Bridgerton on Netflix. 

I don’t know what’s worse: spending Friday night being indecisive about TV or thinking the best solution is to just go to bed.",0.275,positif
1262169181312729088,2022-03-25 23:58:35+00:00,en,Dang Turning Red was insanely good,0.35,positif
4106668648,2022-03-25 23:58:21+00:00,en,turning red was such a cute movie tho.,0.25,positif
1326467452084117504,2022-03-25 23:58:03+00:00,en,Movie review: Turning Red https://t.co/E8kLLBjxKY via @aussiemoose https://t.co/P8rvHMhfhN,0.0,netral
1329828769377312768,2022-03-25 23:57:53+00:00,en,Turning red is just??? 🥹,0.0,netral
1046087821658853376,2022-03-25 23:57:18+00:00,en,"I’m marathoning all the Pixar movies and tbh this makes me realize how dumb the criticisms of Turning Red’s maturity are considering some of these with a younger maturity rating have hell said multiple times, tons of innuendos that even I understood as a kid, and of course, this https://t.co/VB3tTRO3ax",-0.09375,negatif
24550521,2022-03-25 23:57:09+00:00,en,Finally watching Turning Red with my wife and daughters like https://t.co/yvHiklK8nj,0.0,netral
1248855300175810560,2022-03-25 23:56:45+00:00,en,"this was the worst thing to happen to me today 

if u see this pls tell me what turning red character u think i am ?! https://t.co/SC3z2MwGKV",-0.5,negatif
1281696779927420929,2022-03-25 23:56:33+00:00,en,yea dont watch turning red if you have mommy issues,0.0,netral
894399116448542720,2022-03-25 23:56:27+00:00,en,"Disney could had many chances to change turning red back to theaters release.  Could Disney release soul, Luca, and turning red to having a theaters release.  Those 3 movies deserve for a theaters release.",0.125,positif
894399116448542720,2022-03-25 23:56:26+00:00,en,I think Turing red should never skip theaters release because the virus is low.  If Disney could of know the virus is low and turning red could goes back to theaters release but it too late.,-0.049999999999999996,negatif
1025803831,2022-03-25 23:56:15+00:00,en,turning red was so cute literally what is the problem ????,0.25,positif
2379982076,2022-03-25 23:56:09+00:00,en,the song from turning red is a bop,0.0,netral
1479184974892912643,2022-03-25 23:56:02+00:00,en,Turning Red movie night in my discord server in 5 mins :D am so excited to see it! ♡,0.1875,positif
253854239,2022-03-25 23:55:54+00:00,en,"The way people complained about Turning Red you wouldve thought they gave an entire biology lesson. They never mentioned the word period, she never even got her period 😂😂",-0.09999999999999999,negatif
981268714833268736,2022-03-25 23:55:41+00:00,en,"unpopular opinion: turning red no es tan buena como dicen

i said it",0.0,netral
857823622282584065,2022-03-25 23:54:58+00:00,en,I loved “Turning Red”! Such a cute and fun movie https://t.co/4tHs0KUnTj,0.375,positif
17606628,2022-03-25 23:54:36+00:00,en,"How do you balance your responsibilities to your family and your role in the world? What do you do with emotions &amp; passions that might make others uncomfortable?
@PixarTurningRed is delightful.

Pixar's Turning Red Is Not Demonic: Watch It https://t.co/YwAxuyY8bN via @YouTube",0.16666666666666666,positif
1354159999627497484,2022-03-25 23:54:24+00:00,en,did u like turning red? https://t.co/peMs5WoM9l,0.0,netral
23032119,2022-03-25 23:53:55+00:00,en,I just started watching Turning Red and my eyes are already welled up with tears… not a scathing commentary on me 😭😭,-0.3,negatif
1495998433634795521,2022-03-25 23:53:51+00:00,en,"He really is ! . . . Like super warm . . . 

Cue her quickly turning red and beginning to burn up. 

‘ R-Rengoku-San is going to make this flower melt .’

She’s not really complaining 😇 https://t.co/1cnEd45qkT",0.27777777777777773,positif
1504206040488988679,2022-03-25 23:53:20+00:00,en,"Come to the Transgender Center of the Rockies for a Movie Night showing of the new hit Pixar film Turning Red! Come enjoy the delicious snacks and heartwarming plot, connect with folks in the trans and gender-diverse community, and have a great night w/ friends! #denverlgbtq 🏳️‍⚧️ https://t.co/71JYNO0LcO",0.37272727272727274,positif
3629578512,2022-03-25 23:53:20+00:00,en,"25-Mar-2022 Turning Red

MONSTRUANDO XDDDDDD https://t.co/lupA2xvraf",0.0,netral
36448139,2022-03-25 23:53:10+00:00,en,"@H8thelies @moreperfectdem1 @MaryLTrump And it’s also important to pick up seats in red and purple districts. And increase the numbers in the Senate. It’s a difficult needle to thread. Keeping the base engaged, but also not turning off independents and swing voters.",-0.18,negatif
701556606450999300,2022-03-25 23:52:56+00:00,en,i’d most def be a 4townie if i loved in turning red universe,0.35,positif
1170848942784995331,2022-03-25 23:52:49+00:00,en,An interview from the “Turning Red” period shocked some parents. Why shouldn’t it. https://t.co/GQgMHVl0Hb,-0.35,negatif
43652453,2022-03-25 23:52:41+00:00,en,"@Ellensama Turning Red had me SOBBING bc of how close to home it felt for me, so glad you got to watch it!!",0.25,positif
3090662824,2022-03-25 23:52:29+00:00,en,"@geomcloco @engineers_feed Dang.
That reminds me I still need to watch that 'Turning Red' panda movie.
@Seekthetruth101
@ninjasniperpon1
@LifeWealthPrime
You guys seen it yet?
    It seems a very ""Timely"" release.😏",0.0,netral
3756665537,2022-03-25 23:52:24+00:00,en,@NBCBlacklist A new episode of the Blacklist returns tonight. Cooper has a lead on a blackmailer heads to Atlanta. The task force led to an unusual suspect when  clients of a escort service start turning up dead. Red &amp; his friend hunt down &amp; recover an item reuniting a memorial. https://t.co/4xcuI98kKb,0.03409090909090909,positif
171957198,2022-03-25 23:51:58+00:00,en,Just watched Turning Red. Loved the relatable humor (found a few meme origins on the way) and the majestic story telling of the Red Panda. https://t.co/nQ9EE6nJu5,0.2333333333333333,positif
3151747370,2022-03-25 23:51:51+00:00,en,@Yami_Umai You already had me at Turning Red but with THE BOSS too?? sheeshhh count me in,0.0,netral
1418613054393159680,2022-03-25 23:51:42+00:00,en,Turning Red inspired this https://t.co/Vg4AxExeFF,0.0,netral
3254125912,2022-03-25 23:50:51+00:00,en,"@Totalvauxhall2 Movie:
Turning Red, The Adam Project, Scream (2022), Jackass Forever, Studio 666, The Kings Man, Boss Level, Dog.",-0.25,negatif
45952566,2022-03-25 23:50:50+00:00,en,Turning Red is the best Pixar movie ever. Hands down.,0.5,positif
1438183655122391048,2022-03-25 23:50:08+00:00,en,"If yall could stop buying up all the turning red art books so fast and leave me one, that'd be great k thx",0.3333333333333333,positif
1443994984328400907,2022-03-25 23:49:59+00:00,en,"@PlanoNameHokeB One more movie I will definitely see on Sunday. In this case, next sunday because on that sunday i will see turning red",0.0,netral
1148635479446659072,2022-03-25 23:49:42+00:00,en,abby in turning red is so fucking adorable wtf,0.0,netral
247457473,2022-03-25 23:49:40+00:00,en,Turning Red https://t.co/C0EImVg1Ym,0.0,netral
1155914863174193152,2022-03-25 23:49:03+00:00,en,these pixar movies like enchanto and turning red is really making teenage women annoying as fuck like moms at disney world,-0.2,negatif
1506759285388333060,2022-03-25 23:48:48+00:00,en,"Install this app, Watch and download ""Turning Red"" at no cost. https://t.co/Swss7Mep3c https://t.co/SDQsLwH5IS",0.0,netral
25459468,2022-03-25 23:48:27+00:00,en,Turning Red is so cute!!!!!,0.25,positif
1373802843988234240,2022-03-25 23:48:08+00:00,en,"So your telling me that the director of turning red is a child of asian immigrants, was a kpoppie and anime nerd, drew a lot, and strived for validation from her parents…I just found my new favorite movie",0.1590909090909091,positif
854893269788090368,2022-03-25 23:47:30+00:00,en,@_ApexAl Turning Red,0.0,netral
1465331545946820610,2022-03-25 23:47:25+00:00,en,I am obsessed w the moving Turning red on Disney plus,-0.25,negatif
1254973961550561280,2022-03-25 23:47:21+00:00,en,i'm watching turning red and went to look up who wrote the boy band songs and that. was not what i was expecting https://t.co/kBZCDEE5fg,0.0,netral
1170935452796252165,2022-03-25 23:47:21+00:00,en,"Shit on my watchlist I have no time to watch

X, Nightmare Alley, Drive My Car, Everything Everywhere All At Once, Turning Red, The Worst Person In The World, Scream",-0.39999999999999997,negatif
1133060315002884097,2022-03-25 23:47:05+00:00,en,*turning red,0.0,netral
955549323890106370,2022-03-25 23:47:04+00:00,en,"I never heard anyone go ""why do we have to relate to a 12 year old??!! Im the primary demographic?!"" 

But Turning Red gets torn apart for it.",0.16666666666666666,positif
255243461,2022-03-25 23:46:48+00:00,en,"I Been In A Shitty , Emotional , Crybaby Mood Allday —Then It Dawned On Me ! I’m Turning Red 🔴",0.0,netral
14626162,2022-03-25 23:46:46+00:00,en,"To fulfill my end of the agreement w/@KaitlynSchiess, I’m watching Turning Red tonight. Apparently there’s some controversy about this Pixar flick. I’m withholding judgment.",0.025,positif
40856250,2022-03-25 23:46:34+00:00,en,This cutie Meilin Turning Red Panda just arrived from @scentsy #turningred #PixarRed #DisneyPlus https://t.co/QBrbCiELRu,0.0,netral
723532208179404800,2022-03-25 23:45:50+00:00,en,"#Pixar’s #TurningRed is another hit #Movie from the studio and solidifies them as the best animated film studio, with a beautiful, emotional and excellent film #PixarTurningRed is an absolute  must-see #Film

 https://t.co/c5e5R1KMrx",0.6100000000000001,positif
576536861,2022-03-25 23:45:30+00:00,en,"From this, Turning Red, and The Batman, i hope next years awards circuit will remember to recognize the incredible achievements of these films! https://t.co/5WmbD712ZF",0.3,positif
1210724841063514112,2022-03-25 23:45:22+00:00,en,my little brother saw that one of the members in 4 town from the movie turning red had nail polish and he got so excited bc he loves wearing nail polish but was told it was for girls 🥺 i love him,0.2375,positif
955549323890106370,2022-03-25 23:45:18+00:00,en,"As writing for Turning Red, I noticed that people aren't talking about Inside Out. Unlike Encanto and Luca, Inside Out shares the idea of emotional growth and accepting the other emotional side of yourself and the main kid is being disrespectful.",0.041666666666666664,positif
1419388795003150337,2022-03-25 23:45:10+00:00,en,Sav &amp; I are literally just sitting here watching Turning Red,0.0,netral
1318357204714573824,2022-03-25 23:45:04+00:00,en,@PinkDemiiii 1. What did you think of the pixar movie turning red.                                          2. And what’s your favorite hobbies:D,0.25,positif
1372816411203051523,2022-03-25 23:44:59+00:00,en,Turning Red but it's Attack on Titan 4 (Ashes on the Fire) https://t.co/XzQGQmj5OB via @YouTube,0.0,netral
